Reach,River Sta,Q Total,Max Chl Dpth,Hydr Depth,Hydr Depth L,Hydr Depth C,Hydr Depth R,Vel Total,Vel Left,Vel Chnl,Vel Right,W.S. Elev,Min Ch El
,,(cfs),(ft),(ft),(ft),(ft),(ft),(ft/s),(ft/s),(ft/s),(ft/s),(ft),(ft)
Reach4B1,253813,3600,11.02,3.07,0.3,7.73,2.83,0.36,0.04,0.32,0.37,103.86,92.84
Reach4B1,253813,3700,11.04,3.1,0.32,7.75,2.86,0.37,0.04,0.33,0.38,103.88,92.84
Reach4B1,253813,3800,10.89,4.61,0.24,7.6,2.56,2.08,0.21,2.09,2.07,103.73,92.84
Reach4B1,253813,3900,10.99,3.05,0.29,7.7,2.8,0.4,0.04,0.36,0.4,103.83,92.84
Reach4B1,253813,4000,11.06,3.11,0.32,7.77,2.87,0.4,0.04,0.35,0.41,103.9,92.84
Reach4B1,253813,4100,10.92,4.61,0.25,7.63,2.56,2.23,0.23,2.24,2.22,103.76,92.84
Reach4B1,253813,4200,11.11,3.17,0.35,7.82,2.93,0.41,0.05,0.36,0.42,103.95,92.84
Reach4B1,253813,4300,11.3,3.36,0.45,8.01,3.12,0.4,0.05,0.34,0.41,104.14,92.84
Reach4B1,253813,4400,11.13,3.19,0.36,7.84,2.94,0.43,0.05,0.38,0.44,103.97,92.84
Reach4B1,253813,4500,11.29,3.35,0.44,8,3.1,0.42,0.05,0.36,0.43,104.13,92.84
,,,,,,,,,,,,,
Reach4B1,253415,100,6.45,3.76,,3.76,,0.21,,0.21,,98.52,92.07
Reach4B1,253415,200,7.59,4.39,,4.39,,0.32,,0.32,,99.66,92.07
Reach4B1,253415,300,8.28,4.9,,4.9,,0.42,,0.42,,100.35,92.07
Reach4B1,253415,400,8.97,2.42,,5.4,0.04,0.48,,0.49,0.03,101.04,92.07
Reach4B1,253415,500,9.5,2.87,,5.82,0.56,0.49,,0.53,0.19,101.57,92.07
Reach4B1,253415,600,9.93,3.22,0,6.09,0.97,0.51,0,0.56,0.29,102,92.07
Reach4B1,253415,700,10.24,3.46,0.26,6.4,1.26,0.55,0.06,0.59,0.37,102.31,92.07
Reach4B1,253415,800,10.46,3.66,0.43,6.62,1.47,0.59,0.09,0.63,0.45,102.53,92.07
Reach4B1,253415,900,10.63,3.81,0.54,6.79,1.63,0.63,0.12,0.67,0.51,102.7,92.07
Reach4B1,253415,1000,10.85,3.99,0.66,7.01,1.83,0.66,0.14,0.69,0.57,102.92,92.07
Reach4B1,253415,1100,10.96,4.07,0.7,7.12,1.92,0.71,0.16,0.74,0.63,103.03,92.07
Reach4B1,253415,1200,11.19,4.2,0.79,7.35,2.08,0.73,0.17,0.75,0.68,103.26,92.07
Reach4B1,253415,1300,11.32,4.27,0.85,7.48,2.17,0.77,0.19,0.79,0.72,103.39,92.07
Reach4B1,253415,1400,11.41,4.31,0.88,7.57,2.22,0.81,0.2,0.83,0.77,103.48,92.07
Reach4B1,253415,1500,11.42,4.32,0.89,7.58,2.23,0.87,0.21,0.89,0.82,103.49,92.07
Reach4B1,253415,1600,11.43,4.29,0.89,7.59,2.2,0.92,0.23,0.95,0.87,103.5,92.07
Reach4B1,253415,1700,11.41,4.32,0.89,7.57,2.23,0.98,0.24,1.01,0.93,103.48,92.07
Reach4B1,253415,1800,11.45,2.71,0.9,7.61,2.47,0.2,0.05,0.19,0.2,103.52,92.07
Reach4B1,253415,1900,11.51,2.77,0.93,7.67,2.54,0.2,0.05,0.19,0.2,103.58,92.07
Reach4B1,253415,2000,11.52,2.79,0.94,7.68,2.55,0.21,0.05,0.2,0.21,103.59,92.07
Reach4B1,253415,2100,11.54,2.8,0.94,7.7,2.56,0.22,0.05,0.21,0.22,103.61,92.07
Reach4B1,253415,2200,11.57,2.83,0.85,7.73,2.59,0.23,0.05,0.21,0.23,103.64,92.07
Reach4B1,253415,2300,11.54,2.8,0.94,7.7,2.56,0.24,0.06,0.23,0.24,103.61,92.07
Reach4B1,253415,2400,11.67,2.93,0.66,7.83,2.7,0.24,0.06,0.22,0.24,103.74,92.07
Reach4B1,253415,2500,11.65,2.91,0.68,7.81,2.68,0.25,0.06,0.23,0.26,103.72,92.07
Reach4B1,253415,2600,11.69,2.94,0.64,7.85,2.71,0.26,0.06,0.24,0.26,103.76,92.07
Reach4B1,253415,2700,11.65,2.91,0.68,7.81,2.68,0.27,0.06,0.25,0.28,103.72,92.07
Reach4B1,253415,2800,11.64,2.9,0.69,7.8,2.67,0.28,0.07,0.26,0.29,103.71,92.07
Reach4B1,253415,2900,11.78,3.03,0.58,7.94,2.81,0.28,0.06,0.26,0.28,103.85,92.07
Reach4B1,253415,3000,11.58,2.84,0.81,7.74,2.61,0.31,0.07,0.29,0.31,103.65,92.07
Reach4B1,253415,3100,11.75,3,0.6,7.91,2.78,0.3,0.07,0.28,0.31,103.82,92.07
Reach4B1,253415,3200,11.9,3.14,0.56,8.06,2.92,0.3,0.07,0.27,0.3,103.97,92.07
Reach4B1,253415,3300,11.65,2.9,0.68,7.81,2.68,0.33,0.08,0.31,0.34,103.72,92.07
Reach4B1,253415,3400,11.69,2.94,0.64,7.85,2.72,0.34,0.08,0.31,0.34,103.76,92.07
Reach4B1,253415,3500,11.79,3.03,0.58,7.95,2.81,0.34,0.08,0.31,0.34,103.86,92.07
Reach4B1,253415,3600,11.77,3.02,0.59,7.93,2.8,0.35,0.08,0.32,0.35,103.84,92.07
Reach4B1,253415,3700,11.8,3.05,0.58,7.96,2.83,0.36,0.08,0.32,0.36,103.87,92.07
Reach4B1,253415,3800,11.67,2.92,0.66,7.83,2.69,0.38,0.09,0.35,0.39,103.74,92.07
Reach4B1,253415,3900,11.75,3,0.6,7.91,2.77,0.38,0.09,0.35,0.39,103.82,92.07
Reach4B1,253415,4000,11.81,3.06,0.57,7.97,2.84,0.38,0.09,0.35,0.39,103.88,92.07
Reach4B1,253415,4100,11.69,2.95,0.63,7.85,2.72,0.41,0.09,0.38,0.41,103.76,92.07
Reach4B1,253415,4200,11.87,3.11,0.56,8.03,2.9,0.39,0.09,0.35,0.4,103.94,92.07
Reach4B1,253415,4300,12.06,3.29,0.59,8.22,3.09,0.38,0.09,0.33,0.39,104.13,92.07
Reach4B1,253415,4400,11.89,3.13,0.56,8.05,2.92,0.41,0.09,0.37,0.42,103.96,92.07
Reach4B1,253415,4500,12.05,3.28,0.58,8.21,3.08,0.4,0.09,0.35,0.41,104.12,92.07
,,,,,,,,,,,,,
Reach4B1,252990,100,6.83,4.56,,4.56,,0.16,,0.16,,98.51,91.68
Reach4B1,252990,200,7.97,5.52,,5.52,,0.26,,0.26,,99.65,91.68
Reach4B1,252990,300,8.65,6.09,,6.09,,0.34,,0.34,,100.33,91.68
Reach4B1,252990,400,9.33,1.97,,6.41,0.01,0.41,,0.41,0.01,101.01,91.68
Reach4B1,252990,500,9.86,2.46,,6.77,0.54,0.4,,0.44,0.18,101.54,91.68
Reach4B1,252990,600,10.29,2.83,,7.06,0.95,0.41,,0.45,0.26,101.97,91.68
Reach4B1,252990,700,10.59,3.1,,7.26,1.24,0.43,,0.47,0.32,102.27,91.68
Reach4B1,252990,800,10.82,3.3,,7.36,1.46,0.46,,0.5,0.37,102.5,91.68
Reach4B1,252990,900,10.99,3.44,,7.41,1.63,0.49,,0.53,0.41,102.67,91.68
Reach4B1,252990,1000,11.2,3.61,,7.38,1.83,0.51,,0.54,0.46,102.88,91.68
Reach4B1,252990,1100,11.3,3.68,,7.32,1.93,0.55,,0.57,0.51,102.98,91.68
Reach4B1,252990,1200,11.54,3.7,0.11,7.26,2.1,0.56,0.08,0.57,0.55,103.22,91.68
Reach4B1,252990,1300,11.67,3.77,0.18,7.39,2.21,0.59,0.11,0.59,0.58,103.35,91.68
Reach4B1,252990,1400,11.75,3.79,0.2,7.47,2.28,0.62,0.13,0.62,0.61,103.43,91.68
Reach4B1,252990,1500,11.8,3.8,0.22,7.52,2.32,0.66,0.15,0.66,0.65,103.48,91.68
Reach4B1,252990,1600,11.82,2.69,0.23,7.54,2.45,0.16,0.03,0.16,0.17,103.5,91.68
Reach4B1,252990,1700,11.73,3.79,0.2,7.45,2.26,0.76,0.16,0.76,0.75,103.41,91.68
Reach4B1,252990,1800,11.82,3.81,0.23,7.54,2.34,0.78,0.17,0.79,0.78,103.5,91.68
Reach4B1,252990,1900,11.9,2.77,0.26,7.62,2.53,0.19,0.04,0.18,0.19,103.58,91.68
Reach4B1,252990,2000,11.91,2.78,0.25,7.63,2.55,0.2,0.04,0.19,0.2,103.59,91.68
Reach4B1,252990,2100,11.92,2.79,0.25,7.65,2.56,0.21,0.05,0.19,0.21,103.6,91.68
Reach4B1,252990,2200,11.96,2.81,0.25,7.68,2.59,0.21,0.04,0.2,0.22,103.64,91.68
Reach4B1,252990,2300,11.93,2.79,0.24,7.65,2.56,0.23,0.05,0.21,0.23,103.61,91.68
Reach4B1,252990,2400,12.06,2.92,0.34,7.78,2.69,0.23,0.06,0.21,0.23,103.74,91.68
Reach4B1,252990,2500,12.04,2.9,0.33,7.76,2.67,0.24,0.06,0.22,0.24,103.72,91.68
Reach4B1,252990,2600,12.08,2.93,0.36,7.8,2.71,0.24,0.06,0.22,0.25,103.76,91.68
Reach4B1,252990,2700,12.04,2.9,0.33,7.76,2.68,0.26,0.06,0.24,0.26,103.72,91.68
Reach4B1,252990,2800,12.03,2.89,0.32,7.75,2.66,0.27,0.06,0.25,0.27,103.71,91.68
Reach4B1,252990,2900,12.17,3.02,0.43,7.89,2.8,0.26,0.07,0.24,0.27,103.85,91.68
Reach4B1,252990,3000,11.97,2.83,0.26,7.69,2.6,0.29,0.06,0.27,0.29,103.65,91.68
Reach4B1,252990,3100,12.14,2.99,0.41,7.86,2.77,0.28,0.08,0.26,0.29,103.82,91.68
Reach4B1,252990,3200,12.29,3.75,4.37,8.01,2.92,0.12,0.14,0.09,0.11,103.97,91.68
Reach4B1,252990,3300,12.03,2.89,0.32,7.76,2.67,0.31,0.07,0.29,0.32,103.71,91.68
Reach4B1,252990,3400,12.08,2.93,0.36,7.8,2.71,0.32,0.08,0.29,0.32,103.76,91.68
Reach4B1,252990,3500,12.17,3.03,0.44,7.9,2.81,0.32,0.09,0.29,0.32,103.85,91.68
Reach4B1,252990,3600,12.16,3.01,0.43,7.88,2.79,0.33,0.09,0.3,0.33,103.84,91.68
Reach4B1,252990,3700,12.19,3.66,4.28,7.91,2.83,0.15,0.16,0.11,0.12,103.87,91.68
Reach4B1,252990,3800,12.05,2.91,0.34,7.77,2.69,0.36,0.09,0.33,0.36,103.73,91.68
Reach4B1,252990,3900,12.13,2.99,0.4,7.86,2.77,0.36,0.1,0.33,0.36,103.81,91.68
Reach4B1,252990,4000,12.2,3.67,4.29,7.93,2.84,0.16,0.18,0.12,0.13,103.88,91.68
Reach4B1,252990,4100,12.08,2.93,0.36,7.8,2.71,0.38,0.1,0.35,0.39,103.76,91.68
Reach4B1,252990,4200,12.26,3.73,4.35,7.98,2.89,0.16,0.18,0.12,0.14,103.94,91.68
Reach4B1,252990,4300,12.45,3.92,4.54,8.17,3.09,0.16,0.18,0.12,0.14,104.13,91.68
Reach4B1,252990,4400,12.28,3.74,4.37,8,2.91,0.17,0.19,0.13,0.15,103.96,91.68
Reach4B1,252990,4500,12.44,3.9,4.53,8.16,3.07,0.17,0.19,0.12,0.14,104.12,91.68
,,,,,,,,,,,,,
Reach4B1,252615,100,7.17,4.3,,4.3,,0.2,,0.2,,98.51,91.34
Reach4B1,252615,200,8.29,5.06,,5.06,,0.32,,0.32,,99.63,91.34
Reach4B1,252615,300,8.97,5.5,,5.5,,0.42,,0.42,,100.31,91.34
Reach4B1,252615,400,9.64,5.97,,5.97,,0.5,,0.5,,100.98,91.34
Reach4B1,252615,500,10.18,2.06,,6.34,0.51,0.47,,0.53,0.2,101.52,91.34
Reach4B1,252615,600,10.61,2.44,0.13,6.65,0.92,0.46,0.03,0.53,0.3,101.95,91.34
Reach4B1,252615,700,10.91,2.7,0.28,6.93,1.2,0.48,0.06,0.54,0.37,102.25,91.34
Reach4B1,252615,800,11.13,2.89,0.39,7.16,1.4,0.51,0.07,0.55,0.42,102.47,91.34
Reach4B1,252615,900,11.3,3.03,0.47,7.33,1.56,0.54,0.09,0.58,0.47,102.64,91.34
Reach4B1,252615,1000,11.51,3.22,0.58,7.54,1.75,0.56,0.1,0.59,0.51,102.85,91.34
Reach4B1,252615,1100,11.61,3.3,0.63,7.64,1.84,0.6,0.11,0.63,0.55,102.95,91.34
Reach4B1,252615,1200,11.85,3.5,0.75,7.88,2.05,0.61,0.12,0.63,0.58,103.19,91.34
Reach4B1,252615,1300,11.98,3.6,0.81,8,2.15,0.63,0.13,0.65,0.62,103.32,91.34
Reach4B1,252615,1400,12.06,3.66,0.85,8.08,2.22,0.67,0.14,0.68,0.65,103.4,91.34
Reach4B1,252615,1500,12.1,3.69,0.88,8.13,2.25,0.71,0.15,0.72,0.69,103.44,91.34
Reach4B1,252615,1600,12.14,3.72,0.89,8.17,2.28,0.75,0.16,0.76,0.74,103.48,91.34
Reach4B1,252615,1700,12.02,3.63,0.84,8.05,2.19,0.82,0.17,0.84,0.8,103.36,91.34
Reach4B1,252615,1800,12.12,3.7,0.88,8.14,2.27,0.85,0.18,0.86,0.83,103.46,91.34
Reach4B1,252615,1900,12.22,3.79,0.94,8.25,2.36,0.87,0.19,0.88,0.86,103.56,91.34
Reach4B1,252615,2000,12.23,3.8,0.94,8.26,2.37,0.91,0.2,0.92,0.9,103.57,91.34
Reach4B1,252615,2100,12.26,2.79,0.96,8.29,2.56,0.21,0.05,0.21,0.21,103.6,91.34
Reach4B1,252615,2200,12.3,2.82,0.97,8.32,2.59,0.22,0.05,0.21,0.22,103.64,91.34
Reach4B1,252615,2300,12.26,2.79,0.96,8.29,2.56,0.23,0.05,0.22,0.23,103.6,91.34
Reach4B1,252615,2400,12.4,2.92,1.03,8.43,2.7,0.23,0.05,0.22,0.23,103.74,91.34
Reach4B1,252615,2500,12.38,2.9,1.01,8.41,2.68,0.24,0.05,0.23,0.24,103.72,91.34
Reach4B1,252615,2600,12.41,2.94,1.03,8.44,2.71,0.25,0.05,0.24,0.25,103.75,91.34
Reach4B1,252615,2700,12.38,2.9,1.02,8.41,2.68,0.26,0.06,0.25,0.26,103.72,91.34
Reach4B1,252615,2800,12.37,2.89,1.01,8.39,2.67,0.27,0.06,0.26,0.27,103.71,91.34
Reach4B1,252615,2900,12.51,3.03,1.08,8.53,2.8,0.27,0.06,0.25,0.27,103.85,91.34
Reach4B1,252615,3000,12.31,2.83,0.98,8.33,2.61,0.3,0.06,0.29,0.3,103.65,91.34
Reach4B1,252615,3100,12.47,3,1.06,8.5,2.77,0.29,0.06,0.27,0.29,103.81,91.34
Reach4B1,252615,3200,12.62,3.15,1.14,8.65,2.92,0.28,0.06,0.26,0.29,103.96,91.34
Reach4B1,252615,3300,12.37,2.9,1.01,8.4,2.67,0.32,0.07,0.3,0.32,103.71,91.34
Reach4B1,252615,3400,12.41,2.94,1.03,8.44,2.71,0.32,0.07,0.31,0.33,103.75,91.34
Reach4B1,252615,3500,12.51,3.04,1.08,8.54,2.81,0.32,0.07,0.3,0.33,103.85,91.34
Reach4B1,252615,3600,12.5,3.02,1.07,8.53,2.8,0.33,0.07,0.31,0.34,103.84,91.34
Reach4B1,252615,3700,12.53,3.05,1.09,8.55,2.83,0.34,0.08,0.32,0.34,103.87,91.34
Reach4B1,252615,3800,12.39,2.91,1.02,8.42,2.69,0.37,0.08,0.35,0.37,103.73,91.34
Reach4B1,252615,3900,12.47,2.99,1.06,8.5,2.77,0.36,0.08,0.34,0.37,103.81,91.34
Reach4B1,252615,4000,12.54,3.06,1.09,8.57,2.84,0.37,0.08,0.34,0.37,103.88,91.34
Reach4B1,252615,4100,12.42,2.94,1.03,8.44,2.71,0.39,0.09,0.37,0.39,103.76,91.34
Reach4B1,252615,4200,12.6,3.12,1.12,8.62,2.89,0.38,0.08,0.35,0.38,103.94,91.34
Reach4B1,252615,4300,12.79,3.31,1.22,8.81,3.09,0.36,0.08,0.33,0.37,104.13,91.34
Reach4B1,252615,4400,12.61,3.14,1.13,8.64,2.91,0.39,0.09,0.36,0.4,103.95,91.34
Reach4B1,252615,4500,12.77,3.3,1.21,8.8,3.07,0.38,0.09,0.35,0.39,104.11,91.34
,,,,,,,,,,,,,
Reach4B1,252133,100,6.77,4.47,,4.47,,0.13,,0.13,,98.5,91.73
Reach4B1,252133,200,7.9,5.27,,5.27,,0.21,,0.21,,99.63,91.73
Reach4B1,252133,300,8.57,5.76,,5.76,,0.28,,0.28,,100.3,91.73
Reach4B1,252133,400,9.23,6.28,,6.28,,0.33,,0.33,,100.96,91.73
Reach4B1,252133,500,9.76,6.3,0.19,6.7,,0.38,0.08,0.38,,101.49,91.73
Reach4B1,252133,600,10.18,3.5,0.48,7.07,0.21,0.42,0.14,0.43,0.08,101.91,91.73
Reach4B1,252133,700,10.48,3.7,0.62,7.34,0.49,0.45,0.18,0.47,0.16,102.21,91.73
Reach4B1,252133,800,10.7,3.83,0.67,7.56,0.7,0.48,0.21,0.51,0.22,102.43,91.73
Reach4B1,252133,900,10.86,3.92,0.71,7.73,0.86,0.52,0.23,0.56,0.26,102.59,91.73
Reach4B1,252133,1000,11.08,4.09,0.89,7.94,1.06,0.55,0.28,0.59,0.31,102.81,91.73
Reach4B1,252133,1100,11.17,4.17,0.97,8.03,1.15,0.59,0.32,0.63,0.35,102.9,91.73
Reach4B1,252133,1200,11.41,4.37,1.17,8.27,1.37,0.61,0.37,0.65,0.4,103.14,91.73
Reach4B1,252133,1300,11.53,4.47,1.28,8.39,1.49,0.64,0.41,0.69,0.44,103.26,91.73
Reach4B1,252133,1400,11.61,4.54,1.34,8.47,1.55,0.68,0.44,0.73,0.48,103.34,91.73
Reach4B1,252133,1500,11.64,4.57,1.37,8.51,1.59,0.72,0.48,0.77,0.52,103.37,91.73
Reach4B1,252133,1600,11.67,4.59,1.39,8.54,1.62,0.77,0.51,0.82,0.55,103.4,91.73
Reach4B1,252133,1700,11.54,4.48,1.29,8.4,1.49,0.84,0.53,0.9,0.58,103.27,91.73
Reach4B1,252133,1800,11.63,4.55,1.36,8.49,1.58,0.87,0.57,0.93,0.62,103.36,91.73
Reach4B1,252133,1900,11.81,4.7,1.51,8.67,1.74,0.88,0.61,0.94,0.66,103.54,91.73
Reach4B1,252133,2000,11.82,4.7,1.5,8.68,1.75,0.93,0.64,0.99,0.69,103.55,91.73
Reach4B1,252133,2100,11.84,4.71,1.49,8.7,1.77,0.97,0.67,1.04,0.73,103.57,91.73
Reach4B1,252133,2200,11.9,2.33,1.45,8.76,1.92,0.29,0.22,0.34,0.28,103.63,91.73
Reach4B1,252133,2300,11.83,4.71,1.49,8.7,1.76,1.06,0.73,1.14,0.8,103.56,91.73
Reach4B1,252133,2400,12,2.43,1.41,8.87,2.02,0.31,0.22,0.35,0.29,103.73,91.73
Reach4B1,252133,2500,11.98,2.41,1.42,8.84,2,0.32,0.23,0.37,0.31,103.71,91.73
Reach4B1,252133,2600,12.02,2.44,1.41,8.88,2.03,0.33,0.23,0.38,0.32,103.75,91.73
Reach4B1,252133,2700,11.98,2.41,1.42,8.84,2,0.35,0.25,0.4,0.33,103.71,91.73
Reach4B1,252133,2800,11.97,2.39,1.43,8.83,1.99,0.36,0.26,0.42,0.35,103.7,91.73
Reach4B1,252133,2900,12.11,3.85,4.76,8.98,2.13,0.1,0.11,0.08,0.06,103.84,91.73
Reach4B1,252133,3000,11.66,4.58,1.38,8.53,1.6,1.44,0.96,1.54,1.03,103.39,91.73
Reach4B1,252133,3100,12.08,3.82,4.73,8.95,2.1,0.11,0.12,0.08,0.07,103.81,91.73
Reach4B1,252133,3200,12.23,3.97,4.88,9.1,2.25,0.1,0.12,0.08,0.07,103.96,91.73
Reach4B1,252133,3300,11.97,2.39,1.43,8.83,1.99,0.43,0.31,0.5,0.41,103.7,91.73
Reach4B1,252133,3400,12.01,2.43,1.41,8.87,2.03,0.43,0.31,0.5,0.41,103.74,91.73
Reach4B1,252133,3500,12.12,3.86,4.77,8.99,2.14,0.12,0.13,0.09,0.08,103.85,91.73
Reach4B1,252133,3600,12.11,3.85,4.76,8.97,2.13,0.12,0.14,0.09,0.08,103.84,91.73
Reach4B1,252133,3700,12.14,3.87,4.79,9,2.16,0.12,0.14,0.09,0.08,103.87,91.73
Reach4B1,252133,3800,11.98,2.41,1.42,8.84,2,0.49,0.35,0.57,0.47,103.71,91.73
Reach4B1,252133,3900,12.08,3.82,4.73,8.94,2.1,0.13,0.15,0.1,0.09,103.81,91.73
Reach4B1,252133,4000,12.15,3.89,4.8,9.01,2.17,0.13,0.15,0.1,0.09,103.88,91.73
Reach4B1,252133,4100,12,2.43,1.41,8.87,2.02,0.52,0.37,0.6,0.5,103.73,91.73
Reach4B1,252133,4200,12.2,3.94,4.85,9.07,2.22,0.14,0.16,0.11,0.09,103.93,91.73
Reach4B1,252133,4300,12.4,4.13,5.05,9.26,2.42,0.14,0.15,0.1,0.09,104.13,91.73
Reach4B1,252133,4400,12.22,3.96,4.87,9.09,2.24,0.14,0.16,0.11,0.1,103.95,91.73
Reach4B1,252133,4500,12.38,4.12,5.03,9.25,2.4,0.14,0.16,0.11,0.1,104.11,91.73
,,,,,,,,,,,,,
Reach4B1,251674,100,5.99,3.19,,3.95,0.48,0.27,,0.28,0.04,98.5,92.51
Reach4B1,251674,200,7.11,2.03,0.09,4.73,0.69,0.34,0.01,0.4,0.1,99.62,92.51
Reach4B1,251674,300,7.77,2.44,0.67,5.39,1.24,0.37,0.06,0.48,0.17,100.28,92.51
Reach4B1,251674,400,8.43,3.01,1.14,6.05,1.86,0.39,0.09,0.5,0.25,100.94,92.51
Reach4B1,251674,500,8.95,3.28,1.07,6.57,2.34,0.41,0.11,0.51,0.33,101.46,92.51
Reach4B1,251674,600,9.37,3.52,1.2,6.99,2.73,0.44,0.13,0.52,0.39,101.88,92.51
Reach4B1,251674,700,9.7,3.01,2.91,7.32,2.97,0.05,0.05,0.05,0.05,102.21,92.51
Reach4B1,251674,800,9.92,3.21,3.12,7.54,3.09,0.05,0.05,0.05,0.05,102.43,92.51
Reach4B1,251674,900,10.09,3.37,3.28,7.7,3.18,0.05,0.06,0.06,0.05,102.6,92.51
Reach4B1,251674,1000,10.3,3.57,3.49,7.91,3.28,0.06,0.06,0.06,0.05,102.81,92.51
Reach4B1,251674,1100,10.39,3.65,3.59,8.01,3.58,0.04,0.04,0.04,0.04,102.9,92.51
Reach4B1,251674,1200,10.63,3.88,3.82,8.25,3.82,0.05,0.05,0.04,0.04,103.14,92.51
Reach4B1,251674,1300,10.76,4.01,3.95,8.37,3.94,0.05,0.05,0.05,0.05,103.27,92.51
Reach4B1,251674,1400,10.83,4.08,4.02,8.45,4.02,0.05,0.05,0.05,0.05,103.34,92.51
Reach4B1,251674,1500,10.87,4.12,4.06,8.48,4.05,0.05,0.05,0.05,0.05,103.38,92.51
Reach4B1,251674,1600,10.9,4.15,4.09,8.52,4.08,0.06,0.06,0.05,0.06,103.41,92.51
Reach4B1,251674,1700,10.77,4.02,3.96,8.38,3.95,0.06,0.06,0.06,0.06,103.28,92.51
Reach4B1,251674,1800,10.86,4.11,4.05,8.47,4.04,0.06,0.06,0.06,0.06,103.37,92.51
Reach4B1,251674,1900,11.04,4.29,4.23,8.65,4.22,0.06,0.06,0.06,0.06,103.55,92.51
Reach4B1,251674,2000,11.05,4.3,4.24,8.66,4.23,0.07,0.07,0.06,0.07,103.56,92.51
Reach4B1,251674,2100,11.07,4.32,4.26,8.68,4.25,0.07,0.07,0.07,0.07,103.58,92.51
Reach4B1,251674,2200,11.12,4.37,4.31,8.73,4.3,0.07,0.07,0.07,0.07,103.63,92.51
Reach4B1,251674,2300,11.06,4.32,4.26,8.68,4.25,0.08,0.08,0.07,0.08,103.57,92.51
Reach4B1,251674,2400,11.22,4.47,4.41,8.84,4.41,0.08,0.08,0.07,0.08,103.73,92.51
Reach4B1,251674,2500,11.2,4.45,4.39,8.82,4.38,0.08,0.08,0.08,0.08,103.71,92.51
Reach4B1,251674,2600,11.24,4.49,4.43,8.85,4.42,0.08,0.08,0.08,0.08,103.75,92.51
Reach4B1,251674,2700,11.2,4.45,4.39,8.82,4.38,0.09,0.09,0.08,0.09,103.71,92.51
Reach4B1,251674,2800,11.19,4.44,4.38,8.8,4.37,0.09,0.09,0.08,0.09,103.7,92.51
Reach4B1,251674,2900,11.33,4.59,4.53,8.95,4.52,0.09,0.09,0.08,0.09,103.84,92.51
Reach4B1,251674,3000,10.9,4.16,4.09,8.52,4.09,0.11,0.11,0.1,0.11,103.41,92.51
Reach4B1,251674,3100,11.3,4.56,4.49,8.92,4.49,0.1,0.1,0.09,0.1,103.81,92.51
Reach4B1,251674,3200,11.45,4.71,4.64,9.07,4.64,0.1,0.1,0.09,0.1,103.96,92.51
Reach4B1,251674,3300,11.19,4.44,4.38,8.8,4.37,0.11,0.11,0.1,0.11,103.7,92.51
Reach4B1,251674,3400,11.23,4.48,4.42,8.84,4.41,0.11,0.11,0.1,0.11,103.74,92.51
Reach4B1,251674,3500,11.34,4.59,4.53,8.96,4.52,0.11,0.11,0.1,0.11,103.85,92.51
Reach4B1,251674,3600,11.33,4.58,4.52,8.94,4.51,0.11,0.12,0.1,0.11,103.84,92.51
Reach4B1,251674,3700,11.36,4.61,4.55,8.97,4.54,0.12,0.12,0.11,0.12,103.87,92.51
Reach4B1,251674,3800,11.2,4.45,4.39,8.82,4.38,0.12,0.13,0.11,0.12,103.71,92.51
Reach4B1,251674,3900,11.3,4.55,4.49,8.91,4.48,0.13,0.13,0.11,0.12,103.81,92.51
Reach4B1,251674,4000,11.37,4.62,4.56,8.98,4.55,0.13,0.13,0.11,0.13,103.88,92.51
Reach4B1,251674,4100,11.22,4.48,4.41,8.84,4.41,0.13,0.13,0.12,0.13,103.73,92.51
Reach4B1,251674,4200,11.42,4.68,4.62,9.04,4.61,0.13,0.13,0.12,0.13,103.93,92.51
Reach4B1,251674,4300,11.62,4.87,4.81,9.23,4.8,0.13,0.13,0.11,0.13,104.13,92.51
Reach4B1,251674,4400,11.44,4.69,4.63,9.06,4.62,0.14,0.14,0.12,0.14,103.95,92.51
Reach4B1,251674,4500,11.6,4.85,4.79,9.22,4.79,0.14,0.14,0.12,0.14,104.11,92.51
,,,,,,,,,,,,,
Reach4B1,251237,100,4.76,3.04,,3.04,,0.25,,0.25,,98.5,93.74
Reach4B1,251237,200,5.87,2.27,,3.87,0.16,0.35,,0.36,0.04,99.61,93.74
Reach4B1,251237,300,6.53,2.37,,4.43,0.62,0.4,,0.45,0.1,100.27,93.74
Reach4B1,251237,400,7.19,2.81,0.21,4.99,1.2,0.41,0.06,0.49,0.18,100.93,93.74
Reach4B1,251237,500,7.71,3.2,0.46,5.42,1.68,0.44,0.11,0.51,0.25,101.45,93.74
Reach4B1,251237,600,8.12,3.51,0.77,5.82,2.02,0.46,0.16,0.54,0.31,101.86,93.74
Reach4B1,251237,700,8.47,3.69,0.79,6.17,2.26,0.49,0.17,0.56,0.36,102.21,93.74
Reach4B1,251237,800,8.69,3.22,3.15,6.39,2.48,0.05,0.05,0.06,0.04,102.43,93.74
Reach4B1,251237,900,8.86,3.37,3.3,6.55,2.64,0.06,0.06,0.06,0.05,102.6,93.74
Reach4B1,251237,1000,9.07,3.58,3.51,6.77,2.83,0.06,0.06,0.06,0.05,102.81,93.74
Reach4B1,251237,1100,9.16,3.67,3.6,6.86,2.87,0.06,0.06,0.07,0.05,102.9,93.74
Reach4B1,251237,1200,9.4,3.74,3.84,7.1,3.37,0.05,0.05,0.05,0.04,103.14,93.74
