Reach,River Sta,Q Total,Max Chl Dpth,Hydr Depth,Hydr Depth L,Hydr Depth C,Hydr Depth R,Vel Total,Vel Left,Vel Chnl,Vel Right,W.S. Elev,Min Ch El
,,(cfs),(ft),(ft),(ft),(ft),(ft),(ft/s),(ft/s),(ft/s),(ft/s),(ft),(ft)
Mariposa Bypass,22207,2000,7.91,6.56,2.17,6.71,2.56,1.01,0.33,1.02,0.31,93.46,85.55
Mariposa Bypass,22207,2100,8.07,6.71,2.25,6.87,2.64,1.03,0.34,1.04,0.32,93.62,85.55
Mariposa Bypass,22207,2200,8.22,6.85,2.33,7.02,2.71,1.06,0.35,1.07,0.33,93.77,85.55
Mariposa Bypass,22207,2300,8.36,6.98,2.4,7.16,2.78,1.09,0.36,1.1,0.34,93.91,85.55
Mariposa Bypass,22207,2400,8.51,7.13,2.48,7.31,2.86,1.11,0.38,1.12,0.35,94.06,85.55
Mariposa Bypass,22207,2500,8.64,7.25,2.54,7.44,2.92,1.13,0.39,1.15,0.36,94.19,85.55
Mariposa Bypass,22207,2600,8.77,7.37,2.61,7.57,2.99,1.16,0.4,1.17,0.37,94.32,85.55
Mariposa Bypass,22207,2700,8.88,7.48,2.67,7.69,3.05,1.19,0.41,1.2,0.38,94.43,85.55
Mariposa Bypass,22207,2800,9,7.59,2.73,7.8,3.1,1.21,0.42,1.22,0.39,94.55,85.55
Mariposa Bypass,22207,2900,9.11,7.69,2.78,7.91,3.16,1.24,0.43,1.25,0.4,94.66,85.55
Mariposa Bypass,22207,3000,9.21,7.79,2.84,8.01,3.21,1.26,0.44,1.28,0.41,94.76,85.55
Mariposa Bypass,22207,3100,9.31,7.89,2.89,8.11,3.26,1.29,0.45,1.3,0.42,94.86,85.55
Mariposa Bypass,22207,3200,9.41,7.98,2.94,8.21,3.31,1.31,0.46,1.33,0.43,94.96,85.55
Mariposa Bypass,22207,3300,9.51,8.07,2.99,8.31,3.36,1.34,0.47,1.35,0.44,95.06,85.55
Mariposa Bypass,22207,3400,9.6,8.16,3.03,8.4,3.41,1.36,0.48,1.38,0.44,95.15,85.55
Mariposa Bypass,22207,3500,9.69,8.24,3.08,8.49,3.45,1.39,0.49,1.4,0.45,95.24,85.55
Mariposa Bypass,22207,3600,9.78,8.33,3.13,8.59,3.5,1.41,0.5,1.43,0.46,95.33,85.55
Mariposa Bypass,22207,3700,9.87,8.41,3.17,8.67,3.54,1.43,0.51,1.45,0.47,95.42,85.55
Mariposa Bypass,22207,3800,9.96,8.49,3.22,8.76,3.58,1.46,0.52,1.48,0.48,95.51,85.55
Mariposa Bypass,22207,3900,10.04,8.57,3.27,8.84,3.62,1.48,0.53,1.5,0.49,95.59,85.55
Mariposa Bypass,22207,4000,10.12,8.65,3.32,8.92,3.67,1.51,0.54,1.53,0.5,95.67,85.55
Mariposa Bypass,22207,4100,10.2,8.72,3.38,9,3.7,1.53,0.55,1.55,0.5,95.75,85.55
Mariposa Bypass,22207,4200,10.28,8.8,3.43,9.08,3.74,1.55,0.56,1.57,0.51,95.83,85.55
Mariposa Bypass,22207,4300,10.35,8.87,3.48,9.16,3.78,1.58,0.57,1.6,0.52,95.9,85.55
Mariposa Bypass,22207,4400,10.43,8.94,3.53,9.23,3.82,1.6,0.58,1.62,0.53,95.98,85.55
Mariposa Bypass,22207,4500,10.5,9.01,3.58,9.31,3.86,1.62,0.59,1.65,0.54,96.05,85.55
,,,,,,,,,,,,,
Mariposa Bypass,22206,Inl Struct,,,,,,,,,,,
,,,,,,,,,,,,,
Mariposa Bypass,22197,100,1.91,0.3,,0.3,,1.65,,1.65,,87.72,86.81
Mariposa Bypass,22197,200,2.64,0.88,,0.88,,0.77,,0.77,,88.45,86.81
Mariposa Bypass,22197,300,3.19,1.43,,1.43,,0.71,,0.71,,89,86.81
Mariposa Bypass,22197,400,3.63,1.86,,1.86,,0.73,,0.73,,89.44,86.81
Mariposa Bypass,22197,500,4.03,2.25,,2.25,,0.75,,0.75,,89.84,86.81
Mariposa Bypass,22197,600,4.38,2.59,,2.59,,0.78,,0.78,,90.19,86.81
Mariposa Bypass,22197,700,4.7,2.91,0.09,2.91,,0.81,0.05,0.81,,90.51,86.81
Mariposa Bypass,22197,800,5,3.19,0.23,3.2,,0.84,0.1,0.84,,90.81,86.81
Mariposa Bypass,22197,900,5.28,3.47,0.38,3.47,,0.86,0.13,0.86,,91.09,86.81
Mariposa Bypass,22197,1000,5.54,3.72,0.51,3.74,0.04,0.89,0.15,0.89,0.03,91.35,86.81
Mariposa Bypass,22197,1100,5.83,3.99,0.65,4.02,0.18,0.91,0.18,0.91,0.08,91.64,86.81
Mariposa Bypass,22197,1200,6.06,4.22,0.77,4.26,0.3,0.94,0.2,0.94,0.11,91.87,86.81
Mariposa Bypass,22197,1300,6.3,4.45,0.88,4.49,0.42,0.96,0.21,0.97,0.13,92.11,86.81
Mariposa Bypass,22197,1400,6.52,4.66,0.99,4.71,0.53,0.99,0.23,0.99,0.15,92.33,86.81
Mariposa Bypass,22197,1500,6.73,4.87,1.1,4.92,0.64,1.01,0.24,1.02,0.17,92.54,86.81
Mariposa Bypass,22197,1600,6.93,5.06,1.2,5.12,0.74,1.04,0.26,1.04,0.19,92.74,86.81
Mariposa Bypass,22197,1700,7.12,5.24,1.3,5.31,0.83,1.06,0.27,1.07,0.2,92.93,86.81
Mariposa Bypass,22197,1800,7.3,5.41,1.39,5.49,0.92,1.09,0.28,1.09,0.22,93.11,86.81
Mariposa Bypass,22197,1900,7.47,5.58,1.47,5.66,1.01,1.11,0.3,1.12,0.23,93.28,86.81
Mariposa Bypass,22197,2000,7.63,5.73,1.55,5.82,1.09,1.14,0.31,1.14,0.24,93.44,86.81
